Activity ID,Activity Name,Original Duration,Remaining Duration,Baseline Start,Baseline Finish,Start,Finish,Total Float,task_code,status_code,wbs_id,task_name,pred_list,pred_details,succ_list,succ_details,start_date,end_date,delete_record_flag_x,predtask__projwbs__wbs_full_name,task__projwbs__wbs_full_name,predtask__task_name,task__task_name,pred_task_id,task_id,pred_type,PREDTASK__status_code,TASK__status_code,lag_hr_cnt,delete_record_flag_y,Delay_Duration,Delay_Status,Predecessor_Count,Successor_Count
HE-PI-0560,Re-Issue after incorporating HAZOP / Review Comments- Plot plan - BVS,10,0,2023-11-08,2023-11-22,08-Nov-23 A,22-Nov-23 A,,HE-PI-0560,Completed,P2543-R01-Oct24..1.EN.7.24.22,Re-Issue after incorporating HAZOP / Review Comments- Plot plan - BVS,"HE-PI-0550, HE-TS-0010, HE-PR-0070, HE-PR-1200","HE-PI-0550: FS, HE-TS-0010: FS, HE-PR-0070: FS, HE-PR-1200: FS","HE-EL-1630, HE-EL-1570, HE-PI-0570, HE-CS-0910, HE-HS-0250, HE-PI-0840, HE-PI-0780","HE-EL-1630: FS, HE-EL-1570: FS, HE-PI-0570: FS, HE-CS-0910: FS, HE-HS-0250: FS, HE-PI-0840: FS, HE-PI-0780: FS",2023-11-08 00:00:00,2023-11-22 00:00:00,,P2543-R01-Oct24..1.EN.7.24.22 Plot Plan - Block Valve Station (7 nos),P2543-R01-Oct24..1.EN.7.24.22 Plot Plan - Block Valve Station (7 nos),Re-Issue for HAZOP Studies- Plot plan - BVS,Re-Issue after incorporating HAZOP / Review Comments- Plot plan - BVS,HE-PI-0550,HE-PI-0560,FS,Completed,Completed,0,,0,2,4,7
HE-PI-0560,Re-Issue after incorporating HAZOP / Review Comments- Plot plan - BVS,10,0,2023-11-08,2023-11-22,08-Nov-23 A,22-Nov-23 A,,HE-PI-0560,Completed,P2543-R01-Oct24..1.EN.7.24.22,Re-Issue after incorporating HAZOP / Review Comments- Plot plan - BVS,"HE-PI-0550, HE-TS-0010, HE-PR-0070, HE-PR-1200","HE-PI-0550: FS, HE-TS-0010: FS, HE-PR-0070: FS, HE-PR-1200: FS","HE-EL-1630, HE-EL-1570, HE-PI-0570, HE-CS-0910, HE-HS-0250, HE-PI-0840, HE-PI-0780","HE-EL-1630: FS, HE-EL-1570: FS, HE-PI-0570: FS, HE-CS-0910: FS, HE-HS-0250: FS, HE-PI-0840: FS, HE-PI-0780: FS",2023-11-08 00:00:00,2023-11-22 00:00:00,,P2543-R01-Oct24..1.EN.2.2 Topographical Survey Report,P2543-R01-Oct24..1.EN.7.24.22 Plot Plan - Block Valve Station (7 nos),Issue ICR-Topographical Survey Report (Overall),Re-Issue after incorporating HAZOP / Review Comments- Plot plan - BVS,HE-TS-0010,HE-PI-0560,FS,Completed,Completed,0,,0,2,4,7
HE-PI-0560,Re-Issue after incorporating HAZOP / Review Comments- Plot plan - BVS,10,0,2023-11-08,2023-11-22,08-Nov-23 A,22-Nov-23 A,,HE-PI-0560,Completed,P2543-R01-Oct24..1.EN.7.24.22,Re-Issue after incorporating HAZOP / Review Comments- Plot plan - BVS,"HE-PI-0550, HE-TS-0010, HE-PR-0070, HE-PR-1200","HE-PI-0550: FS, HE-TS-0010: FS, HE-PR-0070: FS, HE-PR-1200: FS","HE-EL-1630, HE-EL-1570, HE-PI-0570, HE-CS-0910, HE-HS-0250, HE-PI-0840, HE-PI-0780","HE-EL-1630: FS, HE-EL-1570: FS, HE-PI-0570: FS, HE-CS-0910: FS, HE-HS-0250: FS, HE-PI-0840: FS, HE-PI-0780: FS",2023-11-08 00:00:00,2023-11-22 00:00:00,,P2543-R01-Oct24..1.EN.3.7 Process Flow Diagrams,P2543-R01-Oct24..1.EN.7.24.22 Plot Plan - Block Valve Station (7 nos),Re-Issue after incorporating HAZOP /Review Comments- Process Flow Diagrams ( New + Existing),Re-Issue after incorporating HAZOP / Review Comments- Plot plan - BVS,HE-PR-0070,HE-PI-0560,FS,Completed,Completed,0,,0,2,4,7
HE-PI-0560,Re-Issue after incorporating HAZOP / Review Comments- Plot plan - BVS,10,0,2023-11-08,2023-11-22,08-Nov-23 A,22-Nov-23 A,,HE-PI-0560,Completed,P2543-R01-Oct24..1.EN.7.24.22,Re-Issue after incorporating HAZOP / Review Comments- Plot plan - BVS,"HE-PI-0550, HE-TS-0010, HE-PR-0070, HE-PR-1200","HE-PI-0550: FS, HE-TS-0010: FS, HE-PR-0070: FS, HE-PR-1200: FS","HE-EL-1630, HE-EL-1570, HE-PI-0570, HE-CS-0910, HE-HS-0250, HE-PI-0840, HE-PI-0780","HE-EL-1630: FS, HE-EL-1570: FS, HE-PI-0570: FS, HE-CS-0910: FS, HE-HS-0250: FS, HE-PI-0840: FS, HE-PI-0780: FS",2023-11-08 00:00:00,2023-11-22 00:00:00,,P2543-R01-Oct24..1.EN.3.19 Heat & Material Balance,P2543-R01-Oct24..1.EN.7.24.22 Plot Plan - Block Valve Station (7 nos),Re-Issue after incorporating Review Comments-  H&MB Report,Re-Issue after incorporating HAZOP / Review Comments- Plot plan - BVS,HE-PR-1200,HE-PI-0560,FS,Completed,Completed,0,,0,2,4,7
HE-PI-0570,Obtain Company Approval- Plot plan - BVS,5,0,2024-01-15,2024-01-22,15-Jan-24 A,22-Jan-24 A,,HE-PI-0570,Completed,P2543-R01-Oct24..1.EN.7.24.22,Obtain Company Approval- Plot plan - BVS,HE-PI-0560,HE-PI-0560: FS,"HE-PI-0580, HE-CS-0430","HE-PI-0580: FS, HE-CS-0430: FS",2024-01-15 00:00:00,2024-01-22 00:00:00,,P2543-R01-Oct24..1.EN.7.24.22 Plot Plan - Block Valve Station (7 nos),P2543-R01-Oct24..1.EN.7.24.22 Plot Plan - Block Valve Station (7 nos),Re-Issue after incorporating HAZOP / Review Comments- Plot plan - BVS,Obtain Company Approval- Plot plan - BVS,HE-PI-0560,HE-PI-0570,FS,Completed,Completed,0,,0,2,1,2
HE-PI-0600,"Issue ICR-Piping GA-56"" Pipeline Launcher and metering Station (Habshan Complex)",5,0,2024-08-26,2024-09-06,29-Sep-24 A,04-Oct-24 A,,HE-PI-0600,Completed,P2543-R01-Oct24..1.EN.7.11.8,"Issue ICR-Piping GA-56"" Pipeline Launcher and metering Station (Habshan Complex)","HE-PI-0180, HE-PR-0610, HE-PI-0350, HE-PI-0320","HE-PI-0180: FS 10, HE-PR-0610: FS, HE-PI-0350: FS, HE-PI-0320: FS",HE-PI-0610,HE-PI-0610: FS,2024-09-29 07:30:00,2024-10-04 17:30:00,,P2543-R01-Oct24..1.EN.7.10 3D Model,"P2543-R01-Oct24..1.EN.7.11.8 Piping GA - 56"" Pipeline Launcher and metering Station (Habshan Complex)",90% Model Review Report,"Issue ICR-Piping GA-56"" Pipeline Launcher and metering Station (Habshan Complex)",HE-PI-0180,HE-PI-0600,FS,Completed,Completed,10,,28,0,4,1
HE-PI-0600,"Issue ICR-Piping GA-56"" Pipeline Launcher and metering Station (Habshan Complex)",5,0,2024-08-26,2024-09-06,29-Sep-24 A,04-Oct-24 A,,HE-PI-0600,Completed,P2543-R01-Oct24..1.EN.7.11.8,"Issue ICR-Piping GA-56"" Pipeline Launcher and metering Station (Habshan Complex)","HE-PI-0180, HE-PR-0610, HE-PI-0350, HE-PI-0320","HE-PI-0180: FS 10, HE-PR-0610: FS, HE-PI-0350: FS, HE-PI-0320: FS",HE-PI-0610,HE-PI-0610: FS,2024-09-29 07:30:00,2024-10-04 17:30:00,,P2543-R01-Oct24..1.EN.3.1 Process Simulations Report,"P2543-R01-Oct24..1.EN.7.11.8 Piping GA - 56"" Pipeline Launcher and metering Station (Habshan Complex)",Issue ICR- Process Simulations Report,"Issue ICR-Piping GA-56"" Pipeline Launcher and metering Station (Habshan Complex)",HE-PR-0610,HE-PI-0600,FS,Completed,Completed,0,,28,0,4,1
HE-PI-0600,"Issue ICR-Piping GA-56"" Pipeline Launcher and metering Station (Habshan Complex)",5,0,2024-08-26,2024-09-06,29-Sep-24 A,04-Oct-24 A,,HE-PI-0600,Completed,P2543-R01-Oct24..1.EN.7.11.8,"Issue ICR-Piping GA-56"" Pipeline Launcher and metering Station (Habshan Complex)","HE-PI-0180, HE-PR-0610, HE-PI-0350, HE-PI-0320","HE-PI-0180: FS 10, HE-PR-0610: FS, HE-PI-0350: FS, HE-PI-0320: FS",HE-PI-0610,HE-PI-0610: FS,2024-09-29 07:30:00,2024-10-04 17:30:00,,"P2543-R01-Oct24..1.EN.7.24.11 Overall Plot Plan - 56"" Pipeline Launcher and metering Station (Habshan Complex)","P2543-R01-Oct24..1.EN.7.11.8 Piping GA - 56"" Pipeline Launcher and metering Station (Habshan Complex)","Re-Issue after HAZOP /Review Comments- Overall Plot Plan- 56"" Pipeline Launcher and metering Station (Habshan Complex)","Issue ICR-Piping GA-56"" Pipeline Launcher and metering Station (Habshan Complex)",HE-PI-0350,HE-PI-0600,FS,Completed,Completed,0,,28,0,4,1
HE-PI-0600,"Issue ICR-Piping GA-56"" Pipeline Launcher and metering Station (Habshan Complex)",5,0,2024-08-26,2024-09-06,29-Sep-24 A,04-Oct-24 A,,HE-PI-0600,Completed,P2543-R01-Oct24..1.EN.7.11.8,"Issue ICR-Piping GA-56"" Pipeline Launcher and metering Station (Habshan Complex)","HE-PI-0180, HE-PR-0610, HE-PI-0350, HE-PI-0320","HE-PI-0180: FS 10, HE-PR-0610: FS, HE-PI-0350: FS, HE-PI-0320: FS",HE-PI-0610,HE-PI-0610: FS,2024-09-29 07:30:00,2024-10-04 17:30:00,,"P2543-R01-Oct24..1.EN.7.24.11 Overall Plot Plan - 56"" Pipeline Launcher and metering Station (Habshan Complex)","P2543-R01-Oct24..1.EN.7.11.8 Piping GA - 56"" Pipeline Launcher and metering Station (Habshan Complex)","Issue ICR- Overall Plot Plan- 56"" Pipeline Launcher and metering Station (Habshan Complex)","Issue ICR-Piping GA-56"" Pipeline Launcher and metering Station (Habshan Complex)",HE-PI-0320,HE-PI-0600,FS,Completed,Completed,0,,28,0,4,1
HE-PI-0610,"Receive Company Comments-56"" Pipeline Launcher and metering Station (Habshan Complex)",6,0,2024-09-09,2024-09-20,04-Oct-24 A,11-Oct-24 A,,HE-PI-0610,Completed,P2543-R01-Oct24..1.EN.7.11.8,"Receive Company Comments-56"" Pipeline Launcher and metering Station (Habshan Complex)",HE-PI-0600,HE-PI-0600: FS,HE-PI-0620,HE-PI-0620: FS,2024-10-04 07:30:00,2024-10-11 17:30:00,,"P2543-R01-Oct24..1.EN.7.11.8 Piping GA - 56"" Pipeline Launcher and metering Station (Habshan Complex)","P2543-R01-Oct24..1.EN.7.11.8 Piping GA - 56"" Pipeline Launcher and metering Station (Habshan Complex)","Issue ICR-Piping GA-56"" Pipeline Launcher and metering Station (Habshan Complex)","Receive Company Comments-56"" Pipeline Launcher and metering Station (Habshan Complex)",HE-PI-0600,HE-PI-0610,FS,Completed,Completed,0,,21,0,1,1
HE-PI-0620,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",6,0,2024-09-23,2024-09-27,11-Oct-24 A,18-Oct-24 A,,HE-PI-0620,Completed,P2543-R01-Oct24..1.EN.7.11.8,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)","HM-ME-0410, HE-PI-0610, HE-PR-0040, HE-PR-1240, HE-PR-1250, HE-PR-0060, HE-WS-0030, HE-HS-0670, HE-PR-0070, HE-PR-1200, HE-PR-0090, HE-PR-0650, HE-PR-1220, HE-PR-0830, HE-PR-0770, HE-PR-0140, HE-PR-0110, HE-PR-0730, HE-PR-0790, HE-PI-0160","HM-ME-0410: FS, HE-PI-0610: FS, HE-PR-0040: FS, HE-PR-1240: FS, HE-PR-1250: FS, HE-PR-0060: FS, HE-WS-0030: FS, HE-HS-0670: SS, HE-PR-0070: FS, HE-PR-1200: FS, HE-PR-0090: FS, HE-PR-0650: FS, HE-PR-1220: FS, HE-PR-0830: FS, HE-PR-0770: FS, HE-PR-0140: FS,",HE-PI-0630,HE-PI-0630: FS,2024-10-11 07:30:00,2024-10-18 17:30:00,,P2543-R01-Oct24..PR.26.LL.12.2 Manufacturing & Ready for Dispatch,"P2543-R01-Oct24..1.EN.7.11.8 Piping GA - 56"" Pipeline Launcher and metering Station (Habshan Complex)",Vendor Document Review of Pig Launchers & Receivers,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",HM-ME-0410,HE-PI-0620,FS,Completed,Completed,0,,21,0,20,1
HE-PI-0620,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",6,0,2024-09-23,2024-09-27,11-Oct-24 A,18-Oct-24 A,,HE-PI-0620,Completed,P2543-R01-Oct24..1.EN.7.11.8,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)","HM-ME-0410, HE-PI-0610, HE-PR-0040, HE-PR-1240, HE-PR-1250, HE-PR-0060, HE-WS-0030, HE-HS-0670, HE-PR-0070, HE-PR-1200, HE-PR-0090, HE-PR-0650, HE-PR-1220, HE-PR-0830, HE-PR-0770, HE-PR-0140, HE-PR-0110, HE-PR-0730, HE-PR-0790, HE-PI-0160","HM-ME-0410: FS, HE-PI-0610: FS, HE-PR-0040: FS, HE-PR-1240: FS, HE-PR-1250: FS, HE-PR-0060: FS, HE-WS-0030: FS, HE-HS-0670: SS, HE-PR-0070: FS, HE-PR-1200: FS, HE-PR-0090: FS, HE-PR-0650: FS, HE-PR-1220: FS, HE-PR-0830: FS, HE-PR-0770: FS, HE-PR-0140: FS,",HE-PI-0630,HE-PI-0630: FS,2024-10-11 07:30:00,2024-10-18 17:30:00,,"P2543-R01-Oct24..1.EN.7.11.8 Piping GA - 56"" Pipeline Launcher and metering Station (Habshan Complex)","P2543-R01-Oct24..1.EN.7.11.8 Piping GA - 56"" Pipeline Launcher and metering Station (Habshan Complex)","Receive Company Comments-56"" Pipeline Launcher and metering Station (Habshan Complex)","Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",HE-PI-0610,HE-PI-0620,FS,Completed,Completed,0,,21,0,20,1
HE-PI-0620,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",6,0,2024-09-23,2024-09-27,11-Oct-24 A,18-Oct-24 A,,HE-PI-0620,Completed,P2543-R01-Oct24..1.EN.7.11.8,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)","HM-ME-0410, HE-PI-0610, HE-PR-0040, HE-PR-1240, HE-PR-1250, HE-PR-0060, HE-WS-0030, HE-HS-0670, HE-PR-0070, HE-PR-1200, HE-PR-0090, HE-PR-0650, HE-PR-1220, HE-PR-0830, HE-PR-0770, HE-PR-0140, HE-PR-0110, HE-PR-0730, HE-PR-0790, HE-PI-0160","HM-ME-0410: FS, HE-PI-0610: FS, HE-PR-0040: FS, HE-PR-1240: FS, HE-PR-1250: FS, HE-PR-0060: FS, HE-WS-0030: FS, HE-HS-0670: SS, HE-PR-0070: FS, HE-PR-1200: FS, HE-PR-0090: FS, HE-PR-0650: FS, HE-PR-1220: FS, HE-PR-0830: FS, HE-PR-0770: FS, HE-PR-0140: FS,",HE-PI-0630,HE-PI-0630: FS,2024-10-11 07:30:00,2024-10-18 17:30:00,,P2543-R01-Oct24..1.EN.3.7 Process Flow Diagrams,"P2543-R01-Oct24..1.EN.7.11.8 Piping GA - 56"" Pipeline Launcher and metering Station (Habshan Complex)",Issue ICR- Process Flow Diagrams ( New + Existing),"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",HE-PR-0040,HE-PI-0620,FS,Completed,Completed,0,,21,0,20,1
HE-PI-0620,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",6,0,2024-09-23,2024-09-27,11-Oct-24 A,18-Oct-24 A,,HE-PI-0620,Completed,P2543-R01-Oct24..1.EN.7.11.8,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)","HM-ME-0410, HE-PI-0610, HE-PR-0040, HE-PR-1240, HE-PR-1250, HE-PR-0060, HE-WS-0030, HE-HS-0670, HE-PR-0070, HE-PR-1200, HE-PR-0090, HE-PR-0650, HE-PR-1220, HE-PR-0830, HE-PR-0770, HE-PR-0140, HE-PR-0110, HE-PR-0730, HE-PR-0790, HE-PI-0160","HM-ME-0410: FS, HE-PI-0610: FS, HE-PR-0040: FS, HE-PR-1240: FS, HE-PR-1250: FS, HE-PR-0060: FS, HE-WS-0030: FS, HE-HS-0670: SS, HE-PR-0070: FS, HE-PR-1200: FS, HE-PR-0090: FS, HE-PR-0650: FS, HE-PR-1220: FS, HE-PR-0830: FS, HE-PR-0770: FS, HE-PR-0140: FS,",HE-PI-0630,HE-PI-0630: FS,2024-10-11 07:30:00,2024-10-18 17:30:00,,P2543-R01-Oct24..1.EN.3.19 Heat & Material Balance,"P2543-R01-Oct24..1.EN.7.11.8 Piping GA - 56"" Pipeline Launcher and metering Station (Habshan Complex)",Issue ICR- H&MB Report,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",HE-PR-1240,HE-PI-0620,FS,Completed,Completed,0,,21,0,20,1
HE-PI-0620,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",6,0,2024-09-23,2024-09-27,11-Oct-24 A,18-Oct-24 A,,HE-PI-0620,Completed,P2543-R01-Oct24..1.EN.7.11.8,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)","HM-ME-0410, HE-PI-0610, HE-PR-0040, HE-PR-1240, HE-PR-1250, HE-PR-0060, HE-WS-0030, HE-HS-0670, HE-PR-0070, HE-PR-1200, HE-PR-0090, HE-PR-0650, HE-PR-1220, HE-PR-0830, HE-PR-0770, HE-PR-0140, HE-PR-0110, HE-PR-0730, HE-PR-0790, HE-PI-0160","HM-ME-0410: FS, HE-PI-0610: FS, HE-PR-0040: FS, HE-PR-1240: FS, HE-PR-1250: FS, HE-PR-0060: FS, HE-WS-0030: FS, HE-HS-0670: SS, HE-PR-0070: FS, HE-PR-1200: FS, HE-PR-0090: FS, HE-PR-0650: FS, HE-PR-1220: FS, HE-PR-0830: FS, HE-PR-0770: FS, HE-PR-0140: FS,",HE-PI-0630,HE-PI-0630: FS,2024-10-11 07:30:00,2024-10-18 17:30:00,,P2543-R01-Oct24..1.EN.3.19 Heat & Material Balance,"P2543-R01-Oct24..1.EN.7.11.8 Piping GA - 56"" Pipeline Launcher and metering Station (Habshan Complex)",Receive Company Comments-  H&MB Report,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",HE-PR-1250,HE-PI-0620,FS,Completed,Completed,0,,21,0,20,1
HE-PI-0620,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",6,0,2024-09-23,2024-09-27,11-Oct-24 A,18-Oct-24 A,,HE-PI-0620,Completed,P2543-R01-Oct24..1.EN.7.11.8,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)","HM-ME-0410, HE-PI-0610, HE-PR-0040, HE-PR-1240, HE-PR-1250, HE-PR-0060, HE-WS-0030, HE-HS-0670, HE-PR-0070, HE-PR-1200, HE-PR-0090, HE-PR-0650, HE-PR-1220, HE-PR-0830, HE-PR-0770, HE-PR-0140, HE-PR-0110, HE-PR-0730, HE-PR-0790, HE-PI-0160","HM-ME-0410: FS, HE-PI-0610: FS, HE-PR-0040: FS, HE-PR-1240: FS, HE-PR-1250: FS, HE-PR-0060: FS, HE-WS-0030: FS, HE-HS-0670: SS, HE-PR-0070: FS, HE-PR-1200: FS, HE-PR-0090: FS, HE-PR-0650: FS, HE-PR-1220: FS, HE-PR-0830: FS, HE-PR-0770: FS, HE-PR-0140: FS,",HE-PI-0630,HE-PI-0630: FS,2024-10-11 07:30:00,2024-10-18 17:30:00,,P2543-R01-Oct24..1.EN.3.7 Process Flow Diagrams,"P2543-R01-Oct24..1.EN.7.11.8 Piping GA - 56"" Pipeline Launcher and metering Station (Habshan Complex)",Re-Issue for HAZOP Studies- Process Flow Diagrams ( New + Existing),"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",HE-PR-0060,HE-PI-0620,FS,Completed,Completed,0,,21,0,20,1
HE-PI-0620,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",6,0,2024-09-23,2024-09-27,11-Oct-24 A,18-Oct-24 A,,HE-PI-0620,Completed,P2543-R01-Oct24..1.EN.7.11.8,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)","HM-ME-0410, HE-PI-0610, HE-PR-0040, HE-PR-1240, HE-PR-1250, HE-PR-0060, HE-WS-0030, HE-HS-0670, HE-PR-0070, HE-PR-1200, HE-PR-0090, HE-PR-0650, HE-PR-1220, HE-PR-0830, HE-PR-0770, HE-PR-0140, HE-PR-0110, HE-PR-0730, HE-PR-0790, HE-PI-0160","HM-ME-0410: FS, HE-PI-0610: FS, HE-PR-0040: FS, HE-PR-1240: FS, HE-PR-1250: FS, HE-PR-0060: FS, HE-WS-0030: FS, HE-HS-0670: SS, HE-PR-0070: FS, HE-PR-1200: FS, HE-PR-0090: FS, HE-PR-0650: FS, HE-PR-1220: FS, HE-PR-0830: FS, HE-PR-0770: FS, HE-PR-0140: FS,",HE-PI-0630,HE-PI-0630: FS,2024-10-11 07:30:00,2024-10-18 17:30:00,,P2543-R01-Oct24..1.PM.12 Workshops,"P2543-R01-Oct24..1.EN.7.11.8 Piping GA - 56"" Pipeline Launcher and metering Station (Habshan Complex)",Design Review Workshop,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",HE-WS-0030,HE-PI-0620,FS,Completed,Completed,0,,21,0,20,1
HE-PI-0620,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",6,0,2024-09-23,2024-09-27,11-Oct-24 A,18-Oct-24 A,,HE-PI-0620,Completed,P2543-R01-Oct24..1.EN.7.11.8,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)","HM-ME-0410, HE-PI-0610, HE-PR-0040, HE-PR-1240, HE-PR-1250, HE-PR-0060, HE-WS-0030, HE-HS-0670, HE-PR-0070, HE-PR-1200, HE-PR-0090, HE-PR-0650, HE-PR-1220, HE-PR-0830, HE-PR-0770, HE-PR-0140, HE-PR-0110, HE-PR-0730, HE-PR-0790, HE-PI-0160","HM-ME-0410: FS, HE-PI-0610: FS, HE-PR-0040: FS, HE-PR-1240: FS, HE-PR-1250: FS, HE-PR-0060: FS, HE-WS-0030: FS, HE-HS-0670: SS, HE-PR-0070: FS, HE-PR-1200: FS, HE-PR-0090: FS, HE-PR-0650: FS, HE-PR-1220: FS, HE-PR-0830: FS, HE-PR-0770: FS, HE-PR-0140: FS,",HE-PI-0630,HE-PI-0630: FS,2024-10-11 07:30:00,2024-10-18 17:30:00,,P2543-R01-Oct24..1.EN.4.13 HAZOP Review Report,"P2543-R01-Oct24..1.EN.7.11.8 Piping GA - 56"" Pipeline Launcher and metering Station (Habshan Complex)",Issue ICR- HAZOP reviews Report for all areas,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",HE-HS-0670,HE-PI-0620,SS,Completed,Completed,0,,21,0,20,1
HE-PI-0620,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",6,0,2024-09-23,2024-09-27,11-Oct-24 A,18-Oct-24 A,,HE-PI-0620,Completed,P2543-R01-Oct24..1.EN.7.11.8,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)","HM-ME-0410, HE-PI-0610, HE-PR-0040, HE-PR-1240, HE-PR-1250, HE-PR-0060, HE-WS-0030, HE-HS-0670, HE-PR-0070, HE-PR-1200, HE-PR-0090, HE-PR-0650, HE-PR-1220, HE-PR-0830, HE-PR-0770, HE-PR-0140, HE-PR-0110, HE-PR-0730, HE-PR-0790, HE-PI-0160","HM-ME-0410: FS, HE-PI-0610: FS, HE-PR-0040: FS, HE-PR-1240: FS, HE-PR-1250: FS, HE-PR-0060: FS, HE-WS-0030: FS, HE-HS-0670: SS, HE-PR-0070: FS, HE-PR-1200: FS, HE-PR-0090: FS, HE-PR-0650: FS, HE-PR-1220: FS, HE-PR-0830: FS, HE-PR-0770: FS, HE-PR-0140: FS,",HE-PI-0630,HE-PI-0630: FS,2024-10-11 07:30:00,2024-10-18 17:30:00,,P2543-R01-Oct24..1.EN.3.7 Process Flow Diagrams,"P2543-R01-Oct24..1.EN.7.11.8 Piping GA - 56"" Pipeline Launcher and metering Station (Habshan Complex)",Re-Issue after incorporating HAZOP /Review Comments- Process Flow Diagrams ( New + Existing),"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",HE-PR-0070,HE-PI-0620,FS,Completed,Completed,0,,21,0,20,1
HE-PI-0620,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",6,0,2024-09-23,2024-09-27,11-Oct-24 A,18-Oct-24 A,,HE-PI-0620,Completed,P2543-R01-Oct24..1.EN.7.11.8,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)","HM-ME-0410, HE-PI-0610, HE-PR-0040, HE-PR-1240, HE-PR-1250, HE-PR-0060, HE-WS-0030, HE-HS-0670, HE-PR-0070, HE-PR-1200, HE-PR-0090, HE-PR-0650, HE-PR-1220, HE-PR-0830, HE-PR-0770, HE-PR-0140, HE-PR-0110, HE-PR-0730, HE-PR-0790, HE-PI-0160","HM-ME-0410: FS, HE-PI-0610: FS, HE-PR-0040: FS, HE-PR-1240: FS, HE-PR-1250: FS, HE-PR-0060: FS, HE-WS-0030: FS, HE-HS-0670: SS, HE-PR-0070: FS, HE-PR-1200: FS, HE-PR-0090: FS, HE-PR-0650: FS, HE-PR-1220: FS, HE-PR-0830: FS, HE-PR-0770: FS, HE-PR-0140: FS,",HE-PI-0630,HE-PI-0630: FS,2024-10-11 07:30:00,2024-10-18 17:30:00,,P2543-R01-Oct24..1.EN.3.19 Heat & Material Balance,"P2543-R01-Oct24..1.EN.7.11.8 Piping GA - 56"" Pipeline Launcher and metering Station (Habshan Complex)",Re-Issue after incorporating Review Comments-  H&MB Report,"Re-Issue for Approval-Piping GA -56"" Pipeline Launcher and metering Station (Habshan Complex)",HE-PR-1200,HE-PI-0620,FS,Completed,Completed,0,,21,0,20,1
