Activity ID,Activity Name,Original Duration,wbs_id,pred_list,pred_details,succ_list,succ_details,start_date,end_date,Duration
HE-PI-1390,"Obtain Company Approval- TBE for Piping Bulks (Pipe, Flange, etc)",20,P2543-R01-Oct24..1.EN.7.2.17,HE-PI-1380,HE-PI-1380: FS,HE-PI-1400,HE-PI-1400: FS,2024-06-07 07:30:00,2024-07-10 17:30:00,33
HE-PI-1400,"Final Issue for Design/ Construction-TBE for Piping Bulks (Pipe, Flange, etc)",6,P2543-R01-Oct24..1.EN.7.2.17,"HE-PI-1390, HE-PI-3570","HE-PI-1390: FS, HE-PI-3570: FS","ML1219-B29, HP-BK-0350","ML1219-B29: FF, HP-BK-0350: FS",2024-10-14 07:30:00,2024-10-21 17:30:00,7
HE-PI-1410,Issue ICR- TBE for Piping Special Items,22,P2543-R01-Oct24..1.EN.7.2.20,"HE-PI-3680, HE-PI-3690","HE-PI-3680: FS, HE-PI-3690: FS",HE-PI-1420,HE-PI-1420: FS,2024-06-26 00:00:00,2024-07-26 17:30:00,30
HE-PI-1420,Receive Company Comments- TBE for Piping Special Items,12,P2543-R01-Oct24..1.EN.7.2.20,HE-PI-1410,HE-PI-1410: FS,HE-PI-1430,HE-PI-1430: FS,2024-07-29 07:30:00,2024-08-13 17:30:00,15
HE-PI-1430,Re-Issue for Approval- TBE for Piping Special Items,31,P2543-R01-Oct24..1.EN.7.2.20,HE-PI-1420,HE-PI-1420: FS,HE-PI-1440,HE-PI-1440: FS,2024-08-14 07:30:00,2024-09-26 07:30:00,43
HE-PI-1080,Issue ICR- TBE for Ball valves/ Plug Valves,18,P2543-R01-Oct24..1.EN.7.2.6,"HP-ME-1070, HE-PI-1030","HP-ME-1070: FS, HE-PI-1030: FS","HE-PI-1090, HP-ME-1080","HE-PI-1090: FS, HP-ME-1080: SS",2024-01-30 00:00:00,2024-02-23 00:00:00,24
HE-PI-1090,Receive Company Comments- TBE for Ball valves/ Plug Valves,9,P2543-R01-Oct24..1.EN.7.2.6,HE-PI-1080,HE-PI-1080: FS,HE-PI-1100,HE-PI-1100: FS,2024-02-26 00:00:00,2024-03-08 00:00:00,11
HE-PI-1100,Re-Issue for Approval- TBE for Ball valves/ Plug Valves,9,P2543-R01-Oct24..1.EN.7.2.6,HE-PI-1090,HE-PI-1090: FS,HE-PI-1110,HE-PI-1110: FS,2024-03-10 00:00:00,2024-03-25 00:00:00,15
HE-PI-1110,Obtain Company Approval- TBE for Ball valves/ Plug Valves,32,P2543-R01-Oct24..1.EN.7.2.6,HE-PI-1100,HE-PI-1100: FS,"HE-PI-1120, HP-ME-1090, HP-ME-1080","HE-PI-1120: FS, HP-ME-1090: FS, HP-ME-1080: FF",2024-03-26 00:00:00,2024-05-16 00:00:00,51
HE-PI-3730,Issue ICR- TBE for Check Valves,25,P2543-R01-Oct24..1.EN.7.2.1,"HE-PI-3630, HE-PI-3640","HE-PI-3630: FS, HE-PI-3640: FS",HE-PI-3740,HE-PI-3740: FS,2024-02-06 00:00:00,2024-03-12 00:00:00,35
HE-PI-3740,Receive Company Comments- TBE for Check Valves,9,P2543-R01-Oct24..1.EN.7.2.1,HE-PI-3730,HE-PI-3730: FS,HE-PI-3750,HE-PI-3750: FS,2024-03-13 00:00:00,2024-03-28 00:00:00,15
HE-PI-3750,Re-Issue for Approval- TBE for Check Valves,9,P2543-R01-Oct24..1.EN.7.2.1,HE-PI-3740,HE-PI-3740: FS,HE-PI-3760,HE-PI-3760: FS,2024-03-31 00:00:00,2024-04-18 00:00:00,18
HE-PI-3760,Obtain Company Approval- TBE for Check Valves,13,P2543-R01-Oct24..1.EN.7.2.1,HE-PI-3750,HE-PI-3750: FS,HE-PI-3770,HE-PI-3770: FS,2024-04-28 00:00:00,2024-05-16 00:00:00,18
HE-PI-3770,Final Issue for Design/ Construction-TBE for Check Valves,8,P2543-R01-Oct24..1.EN.7.2.1,"HE-PI-3760, HE-PI-3670","HE-PI-3760: FS, HE-PI-3670: FS",HE-PI-1180,HE-PI-1180: FF,2024-07-18 07:30:00,2024-07-29 17:30:00,11
HE-PI-1140,Issue ICR-Piping Stress Analysis & Report,9,P2543-R01-Oct24..1.EN.7.12,"HM-ME-0410, HE-PI-0200, HE-PI-0262, HE-PL-2810, ML2059-B05, HE-PI-0130","HM-ME-0410: SS 15, HE-PI-0200: FS, HE-PI-0262: FS, HE-PL-2810: SS, ML2059-B05: FS, HE-PI-0130: FS",HE-PI-1150,HE-PI-1150: FS,2024-03-06 00:00:00,2024-03-19 00:00:00,13
HE-PI-1150,Receive Company Comments-Piping Stress Analysis & Report,6,P2543-R01-Oct24..1.EN.7.12,HE-PI-1140,HE-PI-1140: FS,HE-PI-1160,HE-PI-1160: FS,2024-03-20 00:00:00,2024-03-29 00:00:00,9
HE-PI-1160,Re-Issue for Approval-Piping Stress Analysis & Report,37,P2543-R01-Oct24..1.EN.7.12,"HE-PI-0282, HE-PI-1150, HE-PL-2830","HE-PI-0282: FS, HE-PI-1150: FS, HE-PL-2830: SS","HE-CS-1330, HE-PI-1170, HE-CS-1450, HE-CS-1390","HE-CS-1330: SS, HE-PI-1170: FS, HE-CS-1450: FS, HE-CS-1390: FS",2024-04-18 00:00:00,2024-06-10 00:00:00,53
HE-PI-1170,Obtain Company Approval-Piping Stress Analysis & Report,4,P2543-R01-Oct24..1.EN.7.12,HE-PI-1160,HE-PI-1160: FS,HE-PI-1180,HE-PI-1180: FS,2024-06-11 00:00:00,2024-06-18 00:00:00,7
HE-PI-1200,Issue ICR-Piping Isometrics,29,P2543-R01-Oct24..1.EN.7.5,"HE-PI-0180, HE-PI-0150, HE-PI-0170","HE-PI-0180: FS, HE-PI-0150: FS, HE-PI-0170: FS",HE-PI-1210,HE-PI-1210: FF 10,2024-09-02 07:30:00,2024-10-10 17:30:00,38
HE-PI-1210,Receive Company Comments-Piping Isometrics,21,P2543-R01-Oct24..1.EN.7.5,"HE-PI-1200, HE-PI-0180","HE-PI-1200: FF 10, HE-PI-0180: FS",HE-PI-1220,HE-PI-1220: FF 5,2024-09-16 07:30:00,2024-10-14 17:30:00,28
HE-PI-1220,Re-Issue for Approval-Piping Isometrics,21,P2543-R01-Oct24..1.EN.7.5,"HE-PI-1210, HE-PI-0680, HE-PI-0800, HE-PI-0170","HE-PI-1210: FF 5, HE-PI-0680: FS, HE-PI-0800: FS, HE-PI-0170: FS",HE-PI-1230,HE-PI-1230: FS,2024-09-21 07:30:00,2024-10-21 17:30:00,30
HE-PI-1230,Obtain Company Approval-Piping Isometrics,19,P2543-R01-Oct24..1.EN.7.5,HE-PI-1220,HE-PI-1220: FS,HE-PI-1240,HE-PI-1240: FS,2024-09-30 07:30:00,2024-10-24 17:30:00,24
HE-PI-1260,Piping MTO - 1st,6,P2543-R01-Oct24..1.EN.7.19,"ML2059-B05, HE-PI-3570","ML2059-B05: FS 10, HE-PI-3570: FS","HP-BK-0340, HP-BK-520, HE-PI-1280","HP-BK-0340: FS, HP-BK-520: FS, HE-PI-1280: FS",2024-06-29 07:30:00,2024-07-09 17:30:00,10
HE-PI-1280,Piping MTO - 2nd,17,P2543-R01-Oct24..1.EN.7.19,"ML2069-B09, HE-PI-1260","ML2069-B09: FS 10, HE-PI-1260: FS",HE-PI-1300,HE-PI-1300: FS,2024-08-21 07:30:00,2024-09-12 17:30:00,22
HE-PI-1300,Piping MTO - Final,8,P2543-R01-Oct24..1.EN.7.19,"ML2079-B13, HE-PI-1280","ML2079-B13: FS 10, HE-PI-1280: FS","CAB-4440, HP-BK-0350, C-56-PL-607-PI-1000, C-56-PL-607-PI-1200, C-56-PL-607-PI-1400, C-56-PL-607-PI-2000, C-56-G-HT-PI-1000, C-56-G-HT-PI-1200, C-56-G-HT-PI-1400, C-56-G-HT-PI-2000, C-56-PR-838-PI-1000, C-56-PR-838-PI-1200, C-56-PR-838-PI-1400, C-56-PR-838","CAB-4440: FS, HP-BK-0350: FF, C-56-PL-607-PI-1000: FS, C-56-PL-607-PI-1200: FS, C-56-PL-607-PI-1400: FS, C-56-PL-607-PI-2000: FS, C-56-G-HT-PI-1000: FS, C-56-G-HT-PI-1200: FS, C-56-G-HT-PI-1400: FS, C-56-G-HT-PI-2000: FS, C-56-PR-838-PI-1000: FS, C-56-PR-8",2024-10-01 07:30:00,2024-10-10 17:30:00,9
HE-ME-270,Issue ICR- Mechanical Design Basis,10,P2543-R01-Oct24..1.EN.5.1,"HE-DB-0010, ML1002","HE-DB-0010: FS, ML1002: SS","HP-ME-0860, HE-ME-0070, HE-ME-230, HE-ME-0130, HE-ME-480, HE-ME-0010","HP-ME-0860: FS, HE-ME-0070: SS, HE-ME-230: FS, HE-ME-0130: SS, HE-ME-480: SS, HE-ME-0010: FS",2023-08-06 00:00:00,2023-08-21 00:00:00,15
HE-ME-230,Receive Company Comments- Mechanical Design Basis,7,P2543-R01-Oct24..1.EN.5.1,HE-ME-270,HE-ME-270: FS,HE-ME-240,HE-ME-240: FS,2023-08-22 00:00:00,2023-08-31 00:00:00,9
HE-ME-240,Re-Issue for Approval- Mechanical Design Basis,10,P2543-R01-Oct24..1.EN.5.1,HE-ME-230,HE-ME-230: FS,HE-ME-250,HE-ME-250: FS,2023-09-11 00:00:00,2023-09-25 00:00:00,14
HE-ME-250,Obtain Company Approval- Mechanical Design Basis,6,P2543-R01-Oct24..1.EN.5.1,HE-ME-240,HE-ME-240: FS,HE-ME-260,HE-ME-260: FS,2023-09-26 00:00:00,2023-10-04 00:00:00,8
HE-ME-260,Final Issue for Design/ Construction- Mechanical Design Basis,4,P2543-R01-Oct24..1.EN.5.1,HE-ME-250,HE-ME-250: FS,"HE-ME-0110, HE-ME-0170, CAB-4430, HE-PR-0470, HE-ME-520, HE-ME-0050","HE-ME-0110: FS, HE-ME-0170: FS, CAB-4430: FS, HE-PR-0470: FS, HE-ME-520: FS, HE-ME-0050: FS",2023-10-05 00:00:00,2023-10-11 00:00:00,6
HE-ME-0010,Issue ICR-  Addendum to DGS,16,P2543-R01-Oct24..1.EN.5.12,"HE-ME-270, ML1002","HE-ME-270: FS, ML1002: SS","HE-ME-0070, HP-ME-0860, HE-ME-0020, HE-ME-0130, HE-ME-480, HE-ME-620","HE-ME-0070: FS, HP-ME-0860: FS, HE-ME-0020: FS, HE-ME-0130: SS 5, HE-ME-480: SS, HE-ME-620: SS 10",2023-09-01 00:00:00,2023-09-23 00:00:00,22
HE-ME-0020,Receive Company Comments-  Addendum to DGS,4,P2543-R01-Oct24..1.EN.5.12,HE-ME-0010,HE-ME-0010: FS,HE-ME-0030,HE-ME-0030: FS,2023-10-01 00:00:00,2023-10-06 00:00:00,5
HE-ME-0030,Re-Issue for Approval-  Addendum to DGS,5,P2543-R01-Oct24..1.EN.5.12,HE-ME-0020,HE-ME-0020: FS,HE-ME-0040,HE-ME-0040: FS,2023-10-07 00:00:00,2023-10-14 00:00:00,7
HE-ME-0040,Obtain Company Approval-  Addendum to DGS,5,P2543-R01-Oct24..1.EN.5.12,HE-ME-0030,HE-ME-0030: FS,HE-ME-0050,HE-ME-0050: FS,2023-10-15 00:00:00,2023-10-21 00:00:00,6
HE-ME-0050,Final Issue for Design/ Construction-  Addendum to DGS,4,P2543-R01-Oct24..1.EN.5.12,"HE-ME-0040, HE-ME-260","HE-ME-0040: FS, HE-ME-260: FS","HE-ME-0110, HE-ME-0170, CAB-4430, HE-PR-0470, HE-ME-520, HE-ME-610","HE-ME-0110: FS, HE-ME-0170: FS, CAB-4430: FS, HE-PR-0470: FS, HE-ME-520: FS, HE-ME-610: FS",2023-10-22 00:00:00,2023-10-27 00:00:00,5
HE-ME-620,Issue ICR-  Addendum to DGS,0,P2543-R01-Oct24..1.EN.5.4,HE-ME-0010,HE-ME-0010: SS 10,"HE-ME-580, HE-ME-670, HE-ME-300","HE-ME-580: FS, HE-ME-670: SS 15, HE-ME-300: FS",2023-09-23 00:00:00,2023-09-24 00:00:00,1
HE-ME-580,Receive Company Comments-  Addendum to DGS,2,P2543-R01-Oct24..1.EN.5.4,HE-ME-620,HE-ME-620: FS,HE-ME-590,HE-ME-590: FS,2023-09-24 00:00:00,2023-09-27 00:00:00,3
HE-ME-590,Re-Issue for Approval-  Addendum to DGS,4,P2543-R01-Oct24..1.EN.5.4,HE-ME-580,HE-ME-580: FS,HE-ME-600,HE-ME-600: FS,2023-09-28 00:00:00,2023-10-04 00:00:00,6
HE-ME-600,Obtain Company Approval-  Addendum to DGS,6,P2543-R01-Oct24..1.EN.5.4,HE-ME-590,HE-ME-590: FS,HE-ME-610,HE-ME-610: FS,2023-10-05 00:00:00,2023-10-13 00:00:00,8
HE-ME-610,Final Issue for Design/ Construction-  Addendum to DGS,9,P2543-R01-Oct24..1.EN.5.4,"HE-ME-600, HE-ME-0050","HE-ME-600: FS, HE-ME-0050: FS","ML1219-B29, CAB-4430, HE-ME-400","ML1219-B29: FF, CAB-4430: FS, HE-ME-400: FS",2023-10-14 00:00:00,2023-10-27 00:00:00,13
HE-ME-670,Issue ICR-  Pig Launcher/Receiver Length Report,11,P2543-R01-Oct24..1.EN.5.5,HE-ME-620,HE-ME-620: SS 15,"HE-ME-630, HE-ME-310","HE-ME-630: FS, HE-ME-310: FS",2023-10-10 00:00:00,2023-10-25 00:00:00,15
HE-ME-630,Receive Company Comments-  Pig Launcher/Receiver Length Report,4,P2543-R01-Oct24..1.EN.5.5,HE-ME-670,HE-ME-670: FS,HE-ME-640,HE-ME-640: FS,2023-11-19 00:00:00,2023-11-24 00:00:00,5
HE-ME-640,Re-Issue for Approval-  Pig Launcher/Receiver Length Report,6,P2543-R01-Oct24..1.EN.5.5,HE-ME-630,HE-ME-630: FS,HE-ME-650,HE-ME-650: FS,2023-11-21 00:00:00,2023-11-29 00:00:00,8
HE-ME-650,Obtain Company Approval-  Pig Launcher/Receiver Length Report,7,P2543-R01-Oct24..1.EN.5.5,HE-ME-640,HE-ME-640: FS,HE-ME-660,HE-ME-660: FS,2023-11-30 00:00:00,2023-12-12 00:00:00,12
HE-ME-660,Final Issue for Design/ Construction-  Pig Launcher/Receiver Length Report,5,P2543-R01-Oct24..1.EN.5.5,HE-ME-650,HE-ME-650: FS,"HE-ME-520, HE-ME-530","HE-ME-520: FS, HE-ME-530: FF",2023-12-29 00:00:00,2024-01-07 00:00:00,9
HE-ME-0070,Issue ICR-Datasheet for Sales Gas CRS Filters,7,P2543-R01-Oct24..1.EN.5.2.5,"HE-ME-0010, HE-PR-0430, HE-ME-270, HE-IC-620, HE-PR-0440","HE-ME-0010: FS, HE-PR-0430: FS, HE-ME-270: SS, HE-IC-620: SS, HE-PR-0440: FS","HE-ME-0080, HE-ME-0130, HE-ME-480","HE-ME-0080: FS, HE-ME-0130: FS, HE-ME-480: SS",2023-09-02 00:00:00,2023-09-13 00:00:00,11
HE-ME-0080,Receive Company Comments-Datasheet for Sales Gas CRS Filters,12,P2543-R01-Oct24..1.EN.5.2.5,HE-ME-0070,HE-ME-0070: FS,HE-ME-0090,HE-ME-0090: FS,2023-09-14 00:00:00,2023-10-02 00:00:00,18
HE-ME-0090,Re-Issue for Approval-Datasheet for Sales Gas CRS Filters,13,P2543-R01-Oct24..1.EN.5.2.5,"HE-ME-0080, HE-HS-0670","HE-ME-0080: FS, HE-HS-0670: FS","HE-ME-0150, HE-ME-0100, HE-ME-500","HE-ME-0150: FS, HE-ME-0100: FS, HE-ME-500: FS",2023-10-03 00:00:00,2023-10-20 00:00:00,17
HE-ME-0100,Obtain Company Approval-Datasheet for Sales Gas CRS Filters,5,P2543-R01-Oct24..1.EN.5.2.5,HE-ME-0090,HE-ME-0090: FS,HE-ME-0110,HE-ME-0110: FS,2023-11-07 00:00:00,2023-11-14 00:00:00,7
HE-ME-0110,Final Issue for Design/ Construction-Datasheet for Sales Gas CRS Filters,10,P2543-R01-Oct24..1.EN.5.2.5,"HE-ME-0050, HE-PR-0470, HE-ME-0100, HE-ME-260, HE-IC-610","HE-ME-0050: FS, HE-PR-0470: SS, HE-ME-0100: FS, HE-ME-260: FS, HE-IC-610: FS","CAB-4430, ML1015-B08, HE-ME-0170","CAB-4430: FS, ML1015-B08: FF, HE-ME-0170: FS",2024-01-10 00:00:00,2024-01-24 00:00:00,14
HE-ME-310,Issue ICR-Datasheet for PIG RECEIVER (839-V-101),9,P2543-R01-Oct24..1.EN.5.2.1,"HE-PR-0490, HE-ME-670, HE-PR-0530","HE-PR-0490: FS, HE-ME-670: FS, HE-PR-0530: FS","HE-ME-320, HE-ME-360","HE-ME-320: FS, HE-ME-360: SS 3",2023-09-14 00:00:00,2023-09-27 00:00:00,13
HE-ME-320,Receive Company Comments-Datasheet for PIG RECEIVER (839-V-101),5,P2543-R01-Oct24..1.EN.5.2.1,HE-ME-310,HE-ME-310: FS,HE-ME-280,HE-ME-280: FS,2023-09-28 00:00:00,2023-10-05 00:00:00,7
HE-ME-280,Re-Issue for Approval-Datasheet for PIG RECEIVER (839-V-101),10,P2543-R01-Oct24..1.EN.5.2.1,HE-ME-320,HE-ME-320: FS,HE-ME-290,HE-ME-290: FS,2023-10-06 00:00:00,2023-10-20 00:00:00,14
HE-ME-290,Obtain Company Approval-Datasheet for PIG RECEIVER (839-V-101),5,P2543-R01-Oct24..1.EN.5.2.1,HE-ME-280,HE-ME-280: FS,HE-ME-300,HE-ME-300: FS,2023-11-07 00:00:00,2023-11-14 00:00:00,7
HE-ME-300,Final Issue for Design/ Construction-Datasheet for PIG RECEIVER (839-V-101),9,P2543-R01-Oct24..1.EN.5.2.1,"HE-ME-290, HE-ME-620","HE-ME-290: FS, HE-ME-620: FS",HE-ME-350,HE-ME-350: FS,2024-07-01 07:30:00,2024-07-15 07:30:00,14
HE-ME-360,Issue ICR-Datasheet for PIG LAUNCHER (838-V-602),9,P2543-R01-Oct24..1.EN.5.2.2,"HE-PR-0490, HE-ME-310","HE-PR-0490: FS, HE-ME-310: SS 3","HE-ME-370, HE-ME-410","HE-ME-370: FS, HE-ME-410: SS 3",2023-09-14 00:00:00,2023-09-27 00:00:00,13
HE-ME-370,Receive Company Comments-Datasheet for PIG LAUNCHER (838-V-602),5,P2543-R01-Oct24..1.EN.5.2.2,HE-ME-360,HE-ME-360: FS,HE-ME-330,HE-ME-330: FS,2023-09-28 00:00:00,2023-10-05 00:00:00,7
HE-ME-330,Re-Issue for Approval-Datasheet for PIG LAUNCHER (838-V-602),10,P2543-R01-Oct24..1.EN.5.2.2,HE-ME-370,HE-ME-370: FS,HE-ME-340,HE-ME-340: FS,2023-10-06 00:00:00,2023-10-20 00:00:00,14
HE-ME-340,Obtain Company Approval-Datasheet for PIG LAUNCHER (838-V-602),5,P2543-R01-Oct24..1.EN.5.2.2,HE-ME-330,HE-ME-330: FS,HE-ME-350,HE-ME-350: FS,2023-11-07 00:00:00,2023-11-14 00:00:00,7
HE-ME-350,Final Issue for Design/ Construction-Datasheet for PIG LAUNCHER (838-V-602),5,P2543-R01-Oct24..1.EN.5.2.2,"HE-ME-340, HE-ME-300","HE-ME-340: FS, HE-ME-300: FS",HE-ME-400,HE-ME-400: FS,2024-07-12 07:30:00,2024-07-19 07:30:00,7
HE-ME-410,Issue ICR-Datasheet for PIG RECEIVER (838-V-601),9,P2543-R01-Oct24..1.EN.5.2.3,"HE-PR-0490, HE-ME-360","HE-PR-0490: FS, HE-ME-360: SS 3","HE-ME-420, HE-ME-460","HE-ME-420: FS, HE-ME-460: SS 3",2023-09-14 00:00:00,2023-09-27 00:00:00,13
HE-ME-420,Receive Company Comments-Datasheet for PIG RECEIVER (838-V-601),5,P2543-R01-Oct24..1.EN.5.2.3,HE-ME-410,HE-ME-410: FS,HE-ME-380,HE-ME-380: FS,2023-09-28 00:00:00,2023-10-05 00:00:00,7
HE-ME-380,Re-Issue for Approval-Datasheet for PIG RECEIVER (838-V-601),10,P2543-R01-Oct24..1.EN.5.2.3,HE-ME-420,HE-ME-420: FS,HE-ME-390,HE-ME-390: FS,2023-10-06 00:00:00,2023-10-20 00:00:00,14
HE-ME-390,Obtain Company Approval-Datasheet for PIG RECEIVER (838-V-601),5,P2543-R01-Oct24..1.EN.5.2.3,HE-ME-380,HE-ME-380: FS,HE-ME-400,HE-ME-400: FS,2023-11-07 00:00:00,2023-11-14 00:00:00,7
HE-ME-400,Final Issue for Design/ Construction-Datasheet for PIG RECEIVER (838-V-601),5,P2543-R01-Oct24..1.EN.5.2.3,"HE-ME-390, HE-ME-610, HE-ME-350","HE-ME-390: FS, HE-ME-610: FS, HE-ME-350: FS",HE-ME-450,HE-ME-450: FS,2024-07-12 07:30:00,2024-07-19 07:30:00,7
HE-ME-460,Issue ICR-Datasheet for PIG LAUNCHER (607-V-603),9,P2543-R01-Oct24..1.EN.5.2.4,"HE-PR-0490, HE-ME-410","HE-PR-0490: FS, HE-ME-410: SS 3","HE-ME-470, HE-ME-480","HE-ME-470: FS, HE-ME-480: FS",2023-09-14 00:00:00,2023-09-27 00:00:00,13
HE-ME-470,Receive Company Comments-Datasheet for PIG LAUNCHER (607-V-603),5,P2543-R01-Oct24..1.EN.5.2.4,HE-ME-460,HE-ME-460: FS,HE-ME-430,HE-ME-430: FS,2023-09-28 00:00:00,2023-10-05 00:00:00,7
HE-ME-430,Re-Issue for Approval-Datasheet for PIG LAUNCHER (607-V-603),10,P2543-R01-Oct24..1.EN.5.2.4,HE-ME-470,HE-ME-470: FS,HE-ME-440,HE-ME-440: FS,2023-10-06 00:00:00,2023-10-20 00:00:00,14
HE-ME-440,Obtain Company Approval-Datasheet for PIG LAUNCHER (607-V-603),5,P2543-R01-Oct24..1.EN.5.2.4,HE-ME-430,HE-ME-430: FS,HE-ME-450,HE-ME-450: FS,2023-11-07 00:00:00,2023-11-14 00:00:00,7
HE-ME-450,Final Issue for Design/ Construction-Datasheet for PIG LAUNCHER (607-V-603),9,P2543-R01-Oct24..1.EN.5.2.4,"HE-ME-440, HE-ME-400","HE-ME-440: FS, HE-ME-400: FS",CAB-4430,CAB-4430: FS,2024-07-01 07:30:00,2024-07-15 07:30:00,14
HE-ME-0130,Issue ICR-Material Requisitions for Sales Gas CRS Filters,8,P2543-R01-Oct24..1.EN.5.6.7,"HE-ME-0070, HE-ME-0010, HE-ME-270, HE-IC-620","HE-ME-0070: FS, HE-ME-0010: SS 5, HE-ME-270: SS, HE-IC-620: SS","HP-ME-0160, HE-ME-0140","HP-ME-0160: FS, HE-ME-0140: FS",2023-10-09 00:00:00,2023-10-19 00:00:00,10
HE-ME-0140,Receive Company Comments-Material Requisitions for Sales Gas CRS Filters,8,P2543-R01-Oct24..1.EN.5.6.7,HE-ME-0130,HE-ME-0130: FS,HE-ME-0150,HE-ME-0150: FS,2023-10-30 00:00:00,2023-11-09 00:00:00,10
HE-ME-0150,Re-Issue for Approval-Material Requisitions for Sales Gas CRS Filters,6,P2543-R01-Oct24..1.EN.5.6.7,"HE-ME-0090, HE-ME-0140","HE-ME-0090: FS, HE-ME-0140: FS",HE-ME-0160,HE-ME-0160: FS,2024-02-26 00:00:00,2024-03-05 00:00:00,8
HE-ME-0160,Obtain Company Approval-Material Requisitions for Sales Gas CRS Filters,6,P2543-R01-Oct24..1.EN.5.6.7,HE-ME-0150,HE-ME-0150: FS,HE-ME-0170,HE-ME-0170: FS,2024-03-06 00:00:00,2024-03-14 00:00:00,8
HE-ME-0170,Final Issue for Design/ Construction-Material Requisitions for Sales Gas CRS Filters,8,P2543-R01-Oct24..1.EN.5.6.7,"HE-ME-0050, HE-ME-0160, HE-ME-0110, HE-ME-260, HE-IC-610","HE-ME-0050: FS, HE-ME-0160: FS, HE-ME-0110: FS, HE-ME-260: FS, HE-IC-610: FS","CAB-4430, ML1017-B18, HM-ME-0320","CAB-4430: FS, ML1017-B18: FS, HM-ME-0320: FS",2024-03-15 00:00:00,2024-03-28 00:00:00,13
HE-ME-480,Issue ICR-Material Requisitions for Pig Launcher/Receiver,8,P2543-R01-Oct24..1.EN.5.6.3,"HE-ME-0070, HE-ME-0010, HE-ME-270, HE-IC-620, HE-ME-460","HE-ME-0070: SS, HE-ME-0010: SS, HE-ME-270: SS, HE-IC-620: SS, HE-ME-460: FS","HP-ME-0210, HE-ME-490","HP-ME-0210: FS, HE-ME-490: FS",2023-10-09 00:00:00,2023-10-19 00:00:00,10
HE-ME-490,Receive Company Comments-Material Requisitions for Pig Launcher/Receiver,6,P2543-R01-Oct24..1.EN.5.6.3,HE-ME-480,HE-ME-480: FS,HE-ME-500,HE-ME-500: FS,2023-11-07 00:00:00,2023-11-15 00:00:00,8
HE-ME-500,Re-Issue for Approval-Material Requisitions for Pig Launcher/Receiver,2,P2543-R01-Oct24..1.EN.5.6.3,"HE-ME-0090, HE-ME-490","HE-ME-0090: FS, HE-ME-490: FS",HE-ME-510,HE-ME-510: FS,2023-12-29 00:00:00,2024-01-03 00:00:00,5
HE-ME-510,Obtain Company Approval-Material Requisitions for Pig Launcher/Receiver,3,P2543-R01-Oct24..1.EN.5.6.3,HE-ME-500,HE-ME-500: FS,HE-ME-520,HE-ME-520: FS,2024-01-04 00:00:00,2024-01-09 00:00:00,5
HE-ME-520,Final Issue for Design/ Construction-Material Requisitions for Pig Launcher/Receiver,43,P2543-R01-Oct24..1.EN.5.6.3,"HE-ME-0050, HE-ME-510, HE-ME-260, HE-IC-610, HE-ME-660","HE-ME-0050: FS, HE-ME-510: FS, HE-ME-260: FS, HE-IC-610: FS, HE-ME-660: FS","CAB-4430, ML1017-B18, HM-ME-0320, HE-ME-570","CAB-4430: FS, ML1017-B18: FS, HM-ME-0320: FS, HE-ME-570: FS",2024-01-10 00:00:00,2024-03-09 00:00:00,59
HE-ME-0190,Issue ICR-TBEs for Sales Gas CRS Filters,4,P2543-R01-Oct24..1.EN.5.3.9,HP-ME-0160,HP-ME-0160: FS,"HE-ME-0200, HP-ME-0170","HE-ME-0200: FS, HP-ME-0170: SS",2023-12-04 00:00:00,2023-12-08 00:00:00,4
HE-ME-0200,Receive Company Comments-TBEs for Sales Gas CRS Filters,6,P2543-R01-Oct24..1.EN.5.3.9,HE-ME-0190,HE-ME-0190: FS,HE-ME-0210,HE-ME-0210: FS,2023-12-29 00:00:00,2024-01-09 00:00:00,11
HE-ME-0210,Re-Issue for Approval-TBEs for Sales Gas CRS Filters,13,P2543-R01-Oct24..1.EN.5.3.9,HE-ME-0200,HE-ME-0200: FS,HE-ME-0220,HE-ME-0220: FS,2024-01-10 00:00:00,2024-01-29 00:00:00,19
HE-ME-0220,Obtain Company Approval-TBEs for Sales Gas CRS Filters,8,P2543-R01-Oct24..1.EN.5.3.9,HE-ME-0210,HE-ME-0210: FS,"HP-ME-0180, HE-ME-0230, HP-ME-0170","HP-ME-0180: FS, HE-ME-0230: FS, HP-ME-0170: FF",2024-01-31 00:00:00,2024-02-12 00:00:00,12
HE-ME-0230,Final Issue for Design/ Construction-TBEs for Sales Gas CRS Filters,14,P2543-R01-Oct24..1.EN.5.3.9,HE-ME-0220,HE-ME-0220: FS,"HP-ME-0180, CAB-4430","HP-ME-0180: SS, CAB-4430: FS",2024-02-13 00:00:00,2024-03-04 00:00:00,20
HE-ME-530,Issue ICR-TBEs for Pig Launcher/Receiver,6,P2543-R01-Oct24..1.EN.5.3.3,"HP-ME-0160, HE-ME-660","HP-ME-0160: FS, HE-ME-660: FF",HE-ME-540,HE-ME-540: FS,2023-11-30 00:00:00,2023-12-11 00:00:00,11
HE-ME-540,Receive Company Comments-TBEs for Pig Launcher/Receiver,0,P2543-R01-Oct24..1.EN.5.3.3,HE-ME-530,HE-ME-530: FS,HE-ME-550,HE-ME-550: FS,2023-12-29 00:00:00,2023-12-29 00:00:00,1
